Date,Price,Open,High,Low,Vol.,Change %
12/26/2023,306.76,306.76,306.76,306.76,,0.83%
12/22/2023,304.25,304.25,304.25,304.25,,0.21%
12/21/2023,303.62,303.62,303.62,303.62,,-0.10%
12/20/2023,303.93,303.93,303.93,303.93,,-0.48%
12/19/2023,305.38,305.38,305.38,305.38,,0.69%
12/18/2023,303.29,303.29,303.29,303.29,,0.36%
12/15/2023,302.2,302.2,302.2,302.2,,0.30%
12/14/2023,301.29,301.29,301.29,301.29,,2.02%
12/13/2023,295.33,295.33,295.33,295.33,,0.41%
12/12/2023,294.12,294.12,294.12,294.12,,-1.39%
12/11/2023,298.26,298.26,298.26,298.26,,-0.36%
12/08/2023,299.33,299.33,299.33,299.33,,0.81%
12/07/2023,296.92,296.92,296.92,296.92,,0.43%
